,keywords,number_of_times_word_appeared,tf,idf,tf_idf
3861,spend analysis,1,5.611357387352e-05,0.0,0.0
3862,essence Companies,1,5.611357387352e-05,0.0,0.0
3863,Brazil came,1,5.611357387352e-05,0.0,0.0
3864,insights make,1,5.611357387352e-05,0.0,0.0
3865,beyond shareholder,1,5.611357387352e-05,0.0,0.0
3834,recently asked Call,1,5.611357387352e-05,0.0,0.0
3833,enough companies recover,1,5.611357387352e-05,0.0,0.0
3832,shared strategic,1,5.611357387352e-05,0.0,0.0
3831,executive consumer company,1,5.611357387352e-05,0.0,0.0
3801,taxes LOW,1,5.611357387352e-05,0.0,0.0
3802,months When COVID19,1,5.611357387352e-05,0.0,0.0
3803,ITproduct platform,1,5.611357387352e-05,0.0,0.0
3804,two days There,1,5.611357387352e-05,0.0,0.0
3805,steps company,1,5.611357387352e-05,0.0,0.0
3806,customization improved,1,5.611357387352e-05,0.0,0.0
3807,moves need happen,1,5.611357387352e-05,0.0,0.0
3808,” One noticeable,1,5.611357387352e-05,0.0,0.0
3809,fixed capital,1,5.611357387352e-05,0.0,0.0
3810,One consumer,1,5.611357387352e-05,0.0,0.0
3811,reinvent way,1,5.611357387352e-05,0.0,0.0
3812,companies around world,1,5.611357387352e-05,0.0,0.0
3813,launching targeted,1,5.611357387352e-05,0.0,0.0
3814,external orientation,1,5.611357387352e-05,0.0,0.0
3866,productdriven value,1,5.611357387352e-05,0.0,0.0
3815,invest But,1,5.611357387352e-05,0.0,0.0
3817,appreciation matching right,1,5.611357387352e-05,0.0,0.0
3818,basis make,1,5.611357387352e-05,0.0,0.0
3819,deployment remote,1,5.611357387352e-05,0.0,0.0
3820,support bringing back,1,5.611357387352e-05,0.0,0.0
3821,remotely using digital,1,5.611357387352e-05,0.0,0.0
3822,restructuring MA,1,5.611357387352e-05,0.0,0.0
3823,changing customer expectations,1,5.611357387352e-05,0.0,0.0
3824,“ touch ”,1,5.611357387352e-05,0.0,0.0
3825,create competitive,1,5.611357387352e-05,0.0,0.0
3826,also seeking turn,1,5.611357387352e-05,0.0,0.0
3827,moves Revenuegrowth,1,5.611357387352e-05,0.0,0.0
3828,reopening business,1,5.611357387352e-05,0.0,0.0
3829,rapid revenue recovery,1,5.611357387352e-05,0.0,0.0
3830,thought In,1,5.611357387352e-05,0.0,0.0
3816,capital costs variable,1,5.611357387352e-05,0.0,0.0
4071,health safety essential,1,5.611357387352e-05,0.0,0.0
3867,technologies need,1,5.611357387352e-05,0.0,0.0
3869,IT costs making,1,5.611357387352e-05,0.0,0.0
3905,circuits make,1,5.611357387352e-05,0.0,0.0
3906,Time impact,1,5.611357387352e-05,0.0,0.0
3907,prioritize accounts,1,5.611357387352e-05,0.0,0.0
3908,functional skills designed,1,5.611357387352e-05,0.0,0.0
3909,examples kind “,1,5.611357387352e-05,0.0,0.0
3910,This favors action,1,5.611357387352e-05,0.0,0.0
3911,adjusting pricing,1,5.611357387352e-05,0.0,0.0
3912,implementing change,1,5.611357387352e-05,0.0,0.0
3913,moved fulltime,1,5.611357387352e-05,0.0,0.0
3914,continue Another,1,5.611357387352e-05,0.0,0.0
3915,traditional channels Acceleration,1,5.611357387352e-05,0.0,0.0
3916,handle tradeins financing,1,5.611357387352e-05,0.0,0.0
3918,used jumping quick,1,5.611357387352e-05,0.0,0.0
3919,goals focused teams,1,5.611357387352e-05,0.0,0.0
3920,For auto,1,5.611357387352e-05,0.0,0.0
3921,“ digital factory,1,5.611357387352e-05,0.0,0.0
3922,Services Copyright,1,5.611357387352e-05,0.0,0.0
3923,tools Reimagining sustainable,1,5.611357387352e-05,0.0,0.0
3924,Third adoption cloud,1,5.611357387352e-05,0.0,0.0
3925,adaptability essential,1,5.611357387352e-05,0.0,0.0
3926,advantage Dramatic,1,5.611357387352e-05,0.0,0.0
3927,work thus,1,5.611357387352e-05,0.0,0.0
3928,sources reskilling,1,5.611357387352e-05,0.0,0.0
3929,operating environment,1,5.611357387352e-05,0.0,0.0
3930,looming bring,1,5.611357387352e-05,0.0,0.0
3931,accounts deals,1,5.611357387352e-05,0.0,0.0
3932,required innovation,1,5.611357387352e-05,0.0,0.0
3933,services—technology revolutionizing,1,5.611357387352e-05,0.0,0.0
3935,way many,1,5.611357387352e-05,0.0,0.0
3904,result reimagining everything,1,5.611357387352e-05,0.0,0.0
3903,consider navigate postCOVID19,1,5.611357387352e-05,0.0,0.0
3902,continuing simplify streamline,1,5.611357387352e-05,0.0,0.0
3901,back life differ,1,5.611357387352e-05,0.0,0.0
3870,The good news,1,5.611357387352e-05,0.0,0.0
3871,cloud automation technologies,1,5.611357387352e-05,0.0,0.0
3872,also adapt organizations,1,5.611357387352e-05,0.0,0.0
3873,platform establishing,1,5.611357387352e-05,0.0,0.0
3874,long way,1,5.611357387352e-05,0.0,0.0
3875,flexible postCOVID19 business,1,5.611357387352e-05,0.0,0.0
3876,proved resilient,1,5.611357387352e-05,0.0,0.0
3877,restructuring MA moves,1,5.611357387352e-05,0.0,0.0
3878,What companies learned,1,5.611357387352e-05,0.0,0.0
3879,likely accelerate,1,5.611357387352e-05,0.0,0.0
3880,soccer Although winner,1,5.611357387352e-05,0.0,0.0
3881,set new,1,5.611357387352e-05,0.0,0.0
3882,depending business,1,5.611357387352e-05,0.0,0.0
3883,Consider Chinese carrental,1,5.611357387352e-05,0.0,0.0
3868,built around customer,1,5.611357387352e-05,0.0,0.0
3884,HIGH Structural,1,5.611357387352e-05,0.0,0.0
3887,experiences focused,1,5.611357387352e-05,0.0,0.0
3888,Four years,1,5.611357387352e-05,0.0,0.0
3889,learning scale,1,5.611357387352e-05,0.0,0.0
3890,weekly 30minute CEO,1,5.611357387352e-05,0.0,0.0
3891,navigate recovery,1,5.611357387352e-05,0.0,0.0
3892,best Sixty percent,1,5.611357387352e-05,0.0,0.0
3893,chain 2 From,1,5.611357387352e-05,0.0,0.0
3894,flexible payment terms,1,5.611357387352e-05,0.0,0.0
3895,progress speed continue,1,5.611357387352e-05,0.0,0.0
3896,” car,1,5.611357387352e-05,0.0,0.0
3897,forecasting asset management,1,5.611357387352e-05,0.0,0.0
3898,new heights 1970—,1,5.611357387352e-05,0.0,0.0
3899,workforce crosstraining dual,1,5.611357387352e-05,0.0,0.0
3900,much But reimagining,1,5.611357387352e-05,0.0,0.0
3885,return During,1,5.611357387352e-05,0.0,0.0
3799,team eliminated,1,5.611357387352e-05,0.0,0.0
4072,player tournament,1,5.611357387352e-05,0.0,0.0
4074,CEO told,1,5.611357387352e-05,0.0,0.0
4251,fast beats,1,5.611357387352e-05,0.0,0.0
4252,revenue rebuilding operations,1,5.611357387352e-05,0.0,0.0
4253,1966 World,1,5.611357387352e-05,0.0,0.0
4254,fundamentally “,1,5.611357387352e-05,0.0,0.0
4255,7 From surviving,1,5.611357387352e-05,0.0,0.0
4256,safety employees,1,5.611357387352e-05,0.0,0.0
4257,critical challenges,1,5.611357387352e-05,0.0,0.0
4258,The good,1,5.611357387352e-05,0.0,0.0
4259,linked value creation,1,5.611357387352e-05,0.0,0.0
4261,ways A,1,5.611357387352e-05,0.0,0.0
4262,embed data analytics,1,5.611357387352e-05,0.0,0.0
4263,touch ”,1,5.611357387352e-05,0.0,0.0
4264,Kong office,1,5.611357387352e-05,0.0,0.0
4265,rethinking organization accelerating,1,5.611357387352e-05,0.0,0.0
4266,scale cultivation organizational,1,5.611357387352e-05,0.0,0.0
4267,significantly continue Another,1,5.611357387352e-05,0.0,0.0
4268,expanding digital channels,1,5.611357387352e-05,0.0,0.0
4269,representatives sell,1,5.611357387352e-05,0.0,0.0
4271,fosters value creation,1,5.611357387352e-05,0.0,0.0
4272,foundations enduring success,1,5.611357387352e-05,0.0,0.0
4273,develop digital solutions,1,5.611357387352e-05,0.0,0.0
4274,recalled “,1,5.611357387352e-05,0.0,0.0
4275,Similarly fast,1,5.611357387352e-05,0.0,0.0
4276,postCOVID19 business environment,1,5.611357387352e-05,0.0,0.0
4277,test looming,1,5.611357387352e-05,0.0,0.0
4278,How work,1,5.611357387352e-05,0.0,0.0
4279,game changed much,1,5.611357387352e-05,0.0,0.0
4280,customer Similarly,1,5.611357387352e-05,0.0,0.0
4281,bring business back,1,5.611357387352e-05,0.0,0.0
4250,organization delegates,1,5.611357387352e-05,0.0,0.0
4282,auto companies,1,5.611357387352e-05,0.0,0.0
4249,better manage,1,5.611357387352e-05,0.0,0.0
4247,article McKinsey,1,5.611357387352e-05,0.0,0.0
4217,partnerships matter,1,5.611357387352e-05,0.0,0.0
4218,enabling customers,1,5.611357387352e-05,0.0,0.0
4219,right enable,1,5.611357387352e-05,0.0,0.0
4220,data certainty,1,5.611357387352e-05,0.0,0.0
4222,qualities critical business,1,5.611357387352e-05,0.0,0.0
4223,return data analytics,1,5.611357387352e-05,0.0,0.0
4224,previous article McKinsey,1,5.611357387352e-05,0.0,0.0
4225,shareholder value get,1,5.611357387352e-05,0.0,0.0
4226,linking previously,1,5.611357387352e-05,0.0,0.0
4227,remote teams,1,5.611357387352e-05,0.0,0.0
4228,new ways responding,1,5.611357387352e-05,0.0,0.0
4229,supply chains protect,1,5.611357387352e-05,0.0,0.0
4230,fosters value,1,5.611357387352e-05,0.0,0.0
4231,rapid adaptation When,1,5.611357387352e-05,0.0,0.0
4232,companies adapted creating,1,5.611357387352e-05,0.0,0.0
4233,qualities brought Brazilian,1,5.611357387352e-05,0.0,0.0
4234,idle fleet,1,5.611357387352e-05,0.0,0.0
4235,illustrative HIGH Structural,1,5.611357387352e-05,0.0,0.0
4236,much 29,1,5.611357387352e-05,0.0,0.0
4237,regionalization global,1,5.611357387352e-05,0.0,0.0
4238,mean changing,1,5.611357387352e-05,0.0,0.0
4239,Companies recognize willing,1,5.611357387352e-05,0.0,0.0
4240,teams decision,1,5.611357387352e-05,0.0,0.0
4241,consumer company recently,1,5.611357387352e-05,0.0,0.0
4242,much 29 percent,1,5.611357387352e-05,0.0,0.0
4243,experience safety Marketing,1,5.611357387352e-05,0.0,0.0
4244,sales models,1,5.611357387352e-05,0.0,0.0
4245,changing fundamentally “,1,5.611357387352e-05,0.0,0.0
4246,deal crisis,1,5.611357387352e-05,0.0,0.0
4248,Exhibit 1,1,5.611357387352e-05,0.0,0.0
4283,see value continuing,1,5.611357387352e-05,0.0,0.0
4284,senior partner,1,5.611357387352e-05,0.0,0.0
4285,toughest leadership,1,5.611357387352e-05,0.0,0.0
4323,servicing home delivery,1,5.611357387352e-05,0.0,0.0
4324,rigorously prioritized reflect,1,5.611357387352e-05,0.0,0.0
4325,passenger experience “,1,5.611357387352e-05,0.0,0.0
4326,field The result,1,5.611357387352e-05,0.0,0.0
4327,increasing capital,1,5.611357387352e-05,0.0,0.0
4328,unfreezing ”,1,5.611357387352e-05,0.0,0.0
4329,element reimagining,1,5.611357387352e-05,0.0,0.0
4330,telling employees,1,5.611357387352e-05,0.0,0.0
4331,business units rapid,1,5.611357387352e-05,0.0,0.0
4333,end customer connectivity,1,5.611357387352e-05,0.0,0.0
4334,methodologies accelerating,1,5.611357387352e-05,0.0,0.0
4335,back service,1,5.611357387352e-05,0.0,0.0
4336,risk financial,1,5.611357387352e-05,0.0,0.0
4337,operations greater,1,5.611357387352e-05,0.0,0.0
4338,company developed digital,1,5.611357387352e-05,0.0,0.0
4339,retail CEO,1,5.611357387352e-05,0.0,0.0
4340,consumers may feel,1,5.611357387352e-05,0.0,0.0
4341,element reimagining return,1,5.611357387352e-05,0.0,0.0
4343,1966 World Cup,1,5.611357387352e-05,0.0,0.0
4344,cadence common,1,5.611357387352e-05,0.0,0.0
4345,tournament Making,1,5.611357387352e-05,0.0,0.0
4346,best team ever,1,5.611357387352e-05,0.0,0.0
4347,well strong,1,5.611357387352e-05,0.0,0.0
4348,back stronger companies,1,5.611357387352e-05,0.0,0.0
4349,normal operations around,1,5.611357387352e-05,0.0,0.0
4350,transparency compressing,1,5.611357387352e-05,0.0,0.0
4351,enhancing modeling,1,5.611357387352e-05,0.0,0.0
4352,digital But best,1,5.611357387352e-05,0.0,0.0
4353,tech firms,1,5.611357387352e-05,0.0,0.0
4322,To manage program,1,5.611357387352e-05,0.0,0.0
4321,Once identified,1,5.611357387352e-05,0.0,0.0
4320,Use data,1,5.611357387352e-05,0.0,0.0
4319,leaders need,1,5.611357387352e-05,0.0,0.0
4286,adaptability Given,1,5.611357387352e-05,0.0,0.0
4287,suite technologyenabled methodologies,1,5.611357387352e-05,0.0,0.0
4288,previously unconnected,1,5.611357387352e-05,0.0,0.0
4289,support individual,1,5.611357387352e-05,0.0,0.0
4291,postCOVID19 develop,1,5.611357387352e-05,0.0,0.0
4292,daily team checkins,1,5.611357387352e-05,0.0,0.0
4293,measures rapid revenue,1,5.611357387352e-05,0.0,0.0
4294,interconnected nimble ecosystem,1,5.611357387352e-05,0.0,0.0
4295,productivity flexibility quality,1,5.611357387352e-05,0.0,0.0
4297,fluid new,1,5.611357387352e-05,0.0,0.0
4298,resources Second involves,1,5.611357387352e-05,0.0,0.0
4299,factors matter ability,1,5.611357387352e-05,0.0,0.0
4300,placed character,1,5.611357387352e-05,0.0,0.0
4301,sourcing Accelerating,1,5.611357387352e-05,0.0,0.0
4216,response ’,1,5.611357387352e-05,0.0,0.0
4302,United States,1,5.611357387352e-05,0.0,0.0
4304,asset management,1,5.611357387352e-05,0.0,0.0
4305,another ” It,1,5.611357387352e-05,0.0,0.0
4306,San Francisco office,1,5.611357387352e-05,0.0,0.0
4307,“ How ever,1,5.611357387352e-05,0.0,0.0
4309,means figuring,1,5.611357387352e-05,0.0,0.0
4310,urgency During current,1,5.611357387352e-05,0.0,0.0
4311,manual repetitive,1,5.611357387352e-05,0.0,0.0
4312,revenue recovery illustrative,1,5.611357387352e-05,0.0,0.0
4313,North American,1,5.611357387352e-05,0.0,0.0
4314,avoid panic reactions,1,5.611357387352e-05,0.0,0.0
4315,realtime decision making,1,5.611357387352e-05,0.0,0.0
4316,circuits make decisions,1,5.611357387352e-05,0.0,0.0
4317,strengthen operational,1,5.611357387352e-05,0.0,0.0
4318,Purposedriven customer,1,5.611357387352e-05,0.0,0.0
4303,work Many,1,5.611357387352e-05,0.0,0.0
4215,Brazil ’ journey,1,5.611357387352e-05,0.0,0.0
4214,home delivery cars,1,5.611357387352e-05,0.0,0.0
4213,advantage Consider Chinese,1,5.611357387352e-05,0.0,0.0
4110,Rethinking organization In,1,5.611357387352e-05,0.0,0.0
4111,way interact loved,1,5.611357387352e-05,0.0,0.0
4114,possible—they happening Most,1,5.611357387352e-05,0.0,0.0
4115,crisis It ’,1,5.611357387352e-05,0.0,0.0
4116,governance Agile sales,1,5.611357387352e-05,0.0,0.0
4117,leaders see value,1,5.611357387352e-05,0.0,0.0
4118,also adapt,1,5.611357387352e-05,0.0,0.0
4119,new ways,1,5.611357387352e-05,0.0,0.0
4120,research purchase,1,5.611357387352e-05,0.0,0.0
4121,’ customers Creating,1,5.611357387352e-05,0.0,0.0
4122,ecosystem management Taking,1,5.611357387352e-05,0.0,0.0
4123,Images The,1,5.611357387352e-05,0.0,0.0
4124,employee employer,1,5.611357387352e-05,0.0,0.0
4125,taken “ touch,1,5.611357387352e-05,0.0,0.0
4126,measures rapid,1,5.611357387352e-05,0.0,0.0
4127,unlearned—namely flatter,1,5.611357387352e-05,0.0,0.0
4128,enable companies,1,5.611357387352e-05,0.0,0.0
4129,CEO reviews twiceamonth,1,5.611357387352e-05,0.0,0.0
4130,even triple sourcing,1,5.611357387352e-05,0.0,0.0
4131,advantage 3 Rethinking,1,5.611357387352e-05,0.0,0.0
4132,opportunities leadership roles,1,5.611357387352e-05,0.0,0.0
4134,Rapid revenue response,1,5.611357387352e-05,0.0,0.0
4135,demand patterns products,1,5.611357387352e-05,0.0,0.0
4136,All rights reserved,1,5.611357387352e-05,0.0,0.0
4137,processes free sales,1,5.611357387352e-05,0.0,0.0
4138,better 6,1,5.611357387352e-05,0.0,0.0
4139,At time,1,5.611357387352e-05,0.0,0.0
4140,shifts Shortterm moves,1,5.611357387352e-05,0.0,0.0
4141,crisis use,1,5.611357387352e-05,0.0,0.0
4109,The onceprevalent,1,5.611357387352e-05,0.0,0.0
4108,Many wondered Brazil,1,5.611357387352e-05,0.0,0.0
4107,early recovery period,1,5.611357387352e-05,0.0,0.0
4106,four elements,1,5.611357387352e-05,0.0,0.0
4075,style soccer It,1,5.611357387352e-05,0.0,0.0
4076,digital tools,1,5.611357387352e-05,0.0,0.0
4077,keep top,1,5.611357387352e-05,0.0,0.0
4078,patterns changed,1,5.611357387352e-05,0.0,0.0
4079,involve rapidly,1,5.611357387352e-05,0.0,0.0
4080,level operations resilience,1,5.611357387352e-05,0.0,0.0
4081,company taken,1,5.611357387352e-05,0.0,0.0
4082,’ already cliché,1,5.611357387352e-05,0.0,0.0
4083,example evaluating nonessential,1,5.611357387352e-05,0.0,0.0
4084,processes governance,1,5.611357387352e-05,0.0,0.0
4085,emerging Building operations,1,5.611357387352e-05,0.0,0.0
4086,Sneader Bob,1,5.611357387352e-05,0.0,0.0
4087,usual nearly enough,1,5.611357387352e-05,0.0,0.0
4088,previous two tournaments,1,5.611357387352e-05,0.0,0.0
4142,effective 31 percent,1,5.611357387352e-05,0.0,0.0
4089,back life,1,5.611357387352e-05,0.0,0.0
4091,FAST 3,1,5.611357387352e-05,0.0,0.0
4092,” heat,1,5.611357387352e-05,0.0,0.0
4093,Cup Many,1,5.611357387352e-05,0.0,0.0
4094,expanding digital,1,5.611357387352e-05,0.0,0.0
4095,already cliché,1,5.611357387352e-05,0.0,0.0
4096,making How,1,5.611357387352e-05,0.0,0.0
4097,need online,1,5.611357387352e-05,0.0,0.0
4099,Ecommerce features Assortment,1,5.611357387352e-05,0.0,0.0
4100,leading innovators demonstrated,1,5.611357387352e-05,0.0,0.0
4101,establishing internal “,1,5.611357387352e-05,0.0,0.0
4102,Brazil grace,1,5.611357387352e-05,0.0,0.0
4103,impact FAST,1,5.611357387352e-05,0.0,0.0
4104,learned complete tasks,1,5.611357387352e-05,0.0,0.0
4105,monthly daily,1,5.611357387352e-05,0.0,0.0
4090,pitch also,1,5.611357387352e-05,0.0,0.0
4073,resilient crisis,1,5.611357387352e-05,0.0,0.0
4143,patterns create,1,5.611357387352e-05,0.0,0.0
4145,Employees across,1,5.611357387352e-05,0.0,0.0
4181,sets win type,1,5.611357387352e-05,0.0,0.0
4182,“ Industry 40,1,5.611357387352e-05,0.0,0.0
4183,shift digital,1,5.611357387352e-05,0.0,0.0
4184,sets win,1,5.611357387352e-05,0.0,0.0
4185,work new ways,1,5.611357387352e-05,0.0,0.0
4187,development How work,1,5.611357387352e-05,0.0,0.0
4188,capital costs,1,5.611357387352e-05,0.0,0.0
4189,engagement training new,1,5.611357387352e-05,0.0,0.0
4190,accelerated productdevelopment,1,5.611357387352e-05,0.0,0.0
4191,win back,1,5.611357387352e-05,0.0,0.0
4192,value creation opportunities,1,5.611357387352e-05,0.0,0.0
4193,teams cross functional,1,5.611357387352e-05,0.0,0.0
4194,increased health safety,1,5.611357387352e-05,0.0,0.0
4195,three days,1,5.611357387352e-05,0.0,0.0
4196,Taking action To,1,5.611357387352e-05,0.0,0.0
4197,postCOVID19 5 From,1,5.611357387352e-05,0.0,0.0
4199,willing embrace agile,1,5.611357387352e-05,0.0,0.0
4200,supplement internal,1,5.611357387352e-05,0.0,0.0
4202,experience enabling customers,1,5.611357387352e-05,0.0,0.0
4203,flexible digital solution,1,5.611357387352e-05,0.0,0.0
4204,company took,1,5.611357387352e-05,0.0,0.0
4205,This shift call,1,5.611357387352e-05,0.0,0.0
4206,For example one,1,5.611357387352e-05,0.0,0.0
4207,flexibility quality endcustomer,1,5.611357387352e-05,0.0,0.0
4208,critical catalyze growth,1,5.611357387352e-05,0.0,0.0
4209,food thought,1,5.611357387352e-05,0.0,0.0
4210,ensuring health,1,5.611357387352e-05,0.0,0.0
4211,example continuously prioritize,1,5.611357387352e-05,0.0,0.0
4212,difficult imagine better,1,5.611357387352e-05,0.0,0.0
4180,lower cost,1,5.611357387352e-05,0.0,0.0
4179,performance As,1,5.611357387352e-05,0.0,0.0
4178,employees use,1,5.611357387352e-05,0.0,0.0
4177,real time adapting,1,5.611357387352e-05,0.0,0.0
4146,airline developed,1,5.611357387352e-05,0.0,0.0
4147,trend accelerate This,1,5.611357387352e-05,0.0,0.0
4148,repetitive tasks,1,5.611357387352e-05,0.0,0.0
4149,important questions,1,5.611357387352e-05,0.0,0.0
4150,deals decide quickly,1,5.611357387352e-05,0.0,0.0
4151,reinvention regionalization global,1,5.611357387352e-05,0.0,0.0
4152,experience This,1,5.611357387352e-05,0.0,0.0
4153,create competitive advantage,1,5.611357387352e-05,0.0,0.0
4154,faster much,1,5.611357387352e-05,0.0,0.0
4155,past months,1,5.611357387352e-05,0.0,0.0
4156,launch campaign,1,5.611357387352e-05,0.0,0.0
4157,Use data Internet,1,5.611357387352e-05,0.0,0.0
4158,3 From surviving,1,5.611357387352e-05,0.0,0.0
4159,The social contract,1,5.611357387352e-05,0.0,0.0
4144,remote work,1,5.611357387352e-05,0.0,0.0
4160,train people fill,1,5.611357387352e-05,0.0,0.0
4162,But best,1,5.611357387352e-05,0.0,0.0
4163,guide personalization This,1,5.611357387352e-05,0.0,0.0
4164,triple sourcing Accelerating,1,5.611357387352e-05,0.0,0.0
4165,regardless hierarchy critical,1,5.611357387352e-05,0.0,0.0
4166,normal companies,1,5.611357387352e-05,0.0,0.0
4167,60minute reviews Human,1,5.611357387352e-05,0.0,0.0
4168,slow companies institutionalize,1,5.611357387352e-05,0.0,0.0
4169,sales channels,1,5.611357387352e-05,0.0,0.0
4170,position long term,1,5.611357387352e-05,0.0,0.0
4172,relate customers,1,5.611357387352e-05,0.0,0.0
4173,challenges leaders need,1,5.611357387352e-05,0.0,0.0
4174,culture fosters,1,5.611357387352e-05,0.0,0.0
